Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000171680,PLEKHG5,0.04265621141390435,0.24084389218071323,1,0.03269787336703236,-0.24084389218071323,1
ENSG00000162408,NOL9,0.35442293307141115,0.8588023062143739,0.4129202828865277,0.19255414316141278,-0.8588023062143739,0.4129202828865277
ENSG00000173662,TAS1R1,0.007778485610770793,0.1264239815438195,1,0.0036330970407813736,-0.1264239815438195,1
ENSG00000204859,ZBTB48,0.157075225559436,0.6854272552022951,0.632661316999954,0.09446052306031572,-0.6854272552022951,0.632661316999954
ENSG00000162413,KLHL21,0.08305415281177847,-0.2853458039011132,0.8766935200559423,0.09809362010109708,0.2853458039011132,0.8766935200559423
ENSG00000116273,PHF13,0.04993285924333509,-0.7955735064549074,0.3411138419408609,0.08356123193797159,0.7955735064549074,0.3411138419408609
ENSG00000041988,THAP3,0.039770644171199056,0.0025953946909611503,1,0.03633097040781373,-0.0025953946909611503,1
ENSG00000007923,DNAJC11,0.9962734554053366,1.150234393181496,0.17823369219451854,0.44687093601610894,-1.150234393181496,0.17823369219451854
ENSG00000228750,LINC01672,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000284744,AL591163.1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000237436,CAMTA1-DT,0.013047782314841331,-0.45853851917733657,1,0.014532388163125494,0.45853851917733657,1
ENSG00000171735,CAMTA1,4.221584876077846,1.4732174247628222,0.07994831615840908,1.5222676600873954,-1.4732174247628222,0.07994831615840908
ENSG00000237365,AL512330.1,0.002885567242705294,-0.2658934412349403,1,0,0.2658934412349403,1
ENSG00000237402,CAMTA1-IT1,0.0008782161173450896,-1.8508559419560964,1,0,1.8508559419560964,1
ENSG00000237728,Z97987.1,0.0033874050240453456,-0.04350101989849264,1,0,0.04350101989849264,1
ENSG00000270171,AL359881.3,0.007025728938760717,0.9820340722086449,0.8773262505982368,0,-0.9820340722086449,0.8773262505982368
ENSG00000270035,AL359881.2,0.001254594453350128,-1.3914243233188,1,0,1.3914243233188,1
ENSG00000269978,AL359881.1,0.002885567242705294,-1.2658934412349403,0.8575724362168113,0.0036330970407813736,1.2658934412349403,0.8575724362168113
ENSG00000049245,VAMP3,0.11341533858285156,-0.38663396460361277,0.7167904613294687,0.14532388163125493,0.38663396460361277,0.7167904613294687
ENSG00000269925,Z98884.2,0.0008782161173450896,-2.8508559419560964,0.5877777815136186,0.0036330970407813736,2.8508559419560964,0.5877777815136186
ENSG00000049246,PER3,0.23184905497910366,1.2467860652846303,0.176649931213309,0.09446052306031572,-1.2467860652846303,0.176649931213309
ENSG00000236266,Z98884.1,0.00627297226675064,0.8215694000153988,0.8627997375612695,0,-0.8215694000153988,0.8627997375612695
ENSG00000049247,UTS2,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000049249,TNFRSF9,0.0013800538986851409,-2.2658934412349403,0.7181826675386298,0.0036330970407813736,2.2658934412349403,0.7181826675386298
ENSG00000116288,PARK7,0.29959715546001053,-0.9324455516768675,0.09288752691727072,0.5703962354026756,0.9324455516768675,0.09288752691727072
ENSG00000284747,AL034417.4,0.006022053376080614,0.7638539021591111,0.8604701520842463,0,-0.7638539021591111,0.8604701520842463
ENSG00000284716,AL034417.3,0.0017564322346901792,-0.9439653463475786,1,0,0.9439653463475786,1
ENSG00000116285,ERRFI1,0.11002793355880622,-0.2822321780496888,0.8704843133736677,0.13079149346812943,0.2822321780496888,0.8704843133736677
ENSG00000238290,AL034417.2,0.043659886976584454,1.5962272842535548,0.21363265325135766,0.01089929112234412,-1.5962272842535548,0.21363265325135766
ENSG00000162426,SLC45A1,0.010914971744146114,-0.976386824039956,0.6517127077245082,0.018165485203906866,0.976386824039956,0.6517127077245082
ENSG00000142599,RERE,7.673099676689382,1.4682678510402096,0.06656607048048882,2.779319236197751,-1.4682678510402096,0.06656607048048882
ENSG00000232912,RERE-AS1,0.012420485088166266,1.793000247818627,0.385748996977788,0,-1.793000247818627,0.385748996977788
ENSG00000228423,AL357552.2,0.0015055133440201535,-2.1504162238150055,0.5832620551489464,0.0036330970407813736,2.1504162238150055,0.5832620551489464
ENSG00000074800,ENO1,1.117090901262954,-1.0658464006610409,0.036498054728842606,2.343347591303986,1.0658464006610409,0.036498054728842606
ENSG00000230679,ENO1-AS1,0.0045165400320604605,0.35859742367285286,1,0,-0.35859742367285286,1
ENSG00000131686,CA6,0.00025091889067002557,-4.26589344123494,0.321161102381557,0.0036330970407813736,4.26589344123494,0.321161102381557
ENSG00000197241,SLC2A7,0,-5.850855941956096,0.17416784677011632,0.0036330970407813736,5.850855941956096,0.17416784677011632
ENSG00000142583,SLC2A5,0.002383729461365243,-2.1138903477898907,0.47865100715616066,0.007266194081562747,2.1138903477898907,0.47865100715616066
ENSG00000180758,GPR157,0.038390590272513916,0.08931080852672046,1,0.03269787336703236,-0.08931080852672046,1
ENSG00000228526,MIR34AHG,0.02697378074702775,0.09667663814976724,1,0.02179858224468824,-0.09667663814976724,1
ENSG00000234546,LNCTAM34A,0.0045165400320604605,0.35859742367285286,1,0,-0.35859742367285286,1
ENSG00000049239,H6PD,0.15996079280214132,-0.4160863775530692,0.621638553966972,0.21071962836531966,0.4160863775530692,0.621638553966972
ENSG00000171621,SPSB1,0.06724626269956686,2.6329598353081596,0.030984386059672187,0.007266194081562747,-2.6329598353081596,0.030984386059672187
ENSG00000284652,BX323043.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000284693,LINC02606,0.024464591840327496,-0.9365858159819807,0.46776142651495206,0.04359716448937648,0.9365858159819807,0.46776142651495206
ENSG00000235263,AL928921.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000171612,SLC25A33,0.35153736582870587,1.5575059677179433,0.07026780937251673,0.11625910530500395,-1.5575059677179433,0.07026780937251673
ENSG00000188807,TMEM201,0.040523400843209136,-0.8329340339588343,0.36515802751544324,0.0690288437748461,0.8329340339588343,0.36515802751544324
ENSG00000171608,PIK3CD,0.024464591840327496,0.44192580727174935,1,0.014532388163125494,-0.44192580727174935,1
ENSG00000231789,PIK3CD-AS2,0.019446214026926985,0.11261818201878881,1,0.014532388163125494,-0.11261818201878881,1
ENSG00000171603,CLSTN1,0.4929301607212653,-0.5900224443155742,0.3242616760553487,0.7411517963194002,0.5900224443155742,0.3242616760553487
ENSG00000178585,CTNNBIP1,0.19370938359725975,1.0420954626945473,0.31327065527755305,0.09082742601953434,-1.0420954626945473,0.31327065527755305
ENSG00000285701,AL357140.4,0.005269296704070538,0.5754088127460006,1,0,-0.5754088127460006,1
ENSG00000162441,LZIC,0.2893094809425395,-0.35147899524460957,0.6870413806953586,0.3669428011189187,0.35147899524460957,0.6870413806953586
ENSG00000228150,AL357140.2,0.0032619455787103327,-0.09596843979262815,1,0,0.09596843979262815,1
ENSG00000173614,NMNAT1,0.10776966354277599,-0.056859402753511645,1,0.10899291122344121,0.056859402753511645,1
ENSG00000162444,RBP7,0.002509188906700256,-1.4585385191773366,0.8644457286476395,0.0036330970407813736,1.4585385191773366,0.8644457286476395
ENSG00000130939,UBE4B,1.4762812932570957,1.270846153016549,0.12880112039113603,0.6103603028512707,-1.270846153016549,0.12880112039113603
ENSG00000054523,KIF1B,2.0536456606888245,0.2713938128404191,1,1.703922512126464,-0.2713938128404191,1
ENSG00000284735,AL139424.3,0.005771134485410588,0.7037329097215403,0.8595253010752916,0,-0.7037329097215403,0.8595253010752916
ENSG00000284642,AL139424.2,0.016435187338886676,-0.39142432331879995,1,0.018165485203906866,0.39142432331879995,1
ENSG00000142657,PGD,0.24012937837121448,-0.1571806307727277,1,0.2652160839770403,0.1571806307727277,1
ENSG00000271989,AL139424.1,0.0032619455787103327,-0.09596843979262815,1,0,0.09596843979262815,1
ENSG00000175279,CENPS,0.09283998954790947,0.6824737903497367,0.7008563152129598,0.054496455611720604,-0.6824737903497367,0.7008563152129598
ENSG00000241563,CORT,0.002383729461365243,-1.5289278470687346,0.8595253010752916,0.0036330970407813736,1.5289278470687346,0.8595253010752916
ENSG00000160049,DFFA,0.27914726587040345,0.05992856975691252,1,0.2652160839770403,-0.05992856975691252,1
ENSG00000203469,AL354956.1,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000142655,PEX14,0.6754736536837089,1.7109846733107315,0.039106597641348224,0.20345343428375692,-1.7109846733107315,0.039106597641348224
ENSG00000287727,AL139423.2,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000130940,CASZ1,1.118094576825634,1.4894797350758138,0.06817763478166704,0.3960075774451697,-1.4894797350758138,0.06817763478166704
ENSG00000272078,AL139423.1,0.017313403456231766,0.6831226300462543,0.834814620527818,0.007266194081562747,-0.6831226300462543,0.834814620527818
ENSG00000175262,C1orf127,0.004767458922730486,0.43454627690615055,1,0,-0.43454627690615055,1
ENSG00000120948,TARDBP,0.951609892866072,0.7998629750130617,0.4414072984142471,0.544964556117206,-0.7998629750130617,0.4414072984142471
ENSG00000009724,MASP2,0.007903945056105807,-0.8508559419560973,0.9306987142908898,0.01089929112234412,0.8508559419560973,0.9306987142908898
ENSG00000271895,AL109811.2,0.3635814725808671,1.3285555812179375,0.13231245352502682,0.14169078459047357,-1.3285555812179375,0.13231245352502682
ENSG00000116649,SRM,0.04127615751521921,-0.7324612411538665,0.5100565011037964,0.06539574673406472,0.7324612411538665,0.5100565011037964
ENSG00000171824,EXOSC10,0.7758412099517191,0.6351774811294659,0.6369254356203143,0.49773429458704815,-0.6351774811294659,0.6369254356203143
ENSG00000226849,AL109811.1,0.03663415803782374,1.3439009124661503,0.3479296700001768,0.01089929112234412,-1.3439009124661503,0.3479296700001768
ENSG00000230337,EXOSC10-AS1,0.002885567242705294,-1.2658934412349403,0.897933477836047,0.0036330970407813736,1.2658934412349403,0.897933477836047
ENSG00000198793,MTOR,0.8703121722889837,1.1280884698056255,0.19154723287500897,0.3960075774451697,-1.1280884698056255,0.19154723287500897
ENSG00000225602,MTOR-AS1,0.0065238911574206655,0.8770645126071024,0.8660811696752868,0,-0.8770645126071024,0.8660811696752868
ENSG00000171819,ANGPTL7,0.0027601077973702817,-1.3272939858990842,0.8299597331971172,0.0036330970407813736,1.3272939858990842,0.8299597331971172
ENSG00000120942,UBIAD1,0.1755177640236829,-0.46573402058154034,0.5625153629827832,0.23978440469157064,0.46573402058154034,0.5625153629827832
ENSG00000284646,AL031291.1,0.010664052853476087,0.5754088127460006,1,0.0036330970407813736,-0.5754088127460006,1
ENSG00000204624,DISP3,0.0950982595639397,1.3951720385720074,0.18533483075113058,0.03269787336703236,-1.3951720385720074,0.18533483075113058
ENSG00000285833,AL590989.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000235643,LINC01647,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000284708,AL031731.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000116661,FBXO2,0.014176917322856445,-0.8253208498489588,0.6659076961638107,0.02179858224468824,0.8253208498489588,0.6659076961638107
ENSG00000132879,FBXO44,0.0677481004809069,1.4212739198131144,0.22066872362752604,0.02179858224468824,-1.4212739198131144,0.22066872362752604
ENSG00000116663,FBXO6,0.012922322869506318,1.8495837761849954,0.39616653429328896,0,-1.8495837761849954,0.39616653429328896
ENSG00000116670,MAD2L2,0.042530751968569334,-1.1419047239594877,0.14485251685484515,0.09082742601953434,1.1419047239594877,0.14485251685484515
ENSG00000162490,DRAXIN,0.004014702250720409,0.19353817740235613,1,0,-0.19353817740235613,1
ENSG00000177674,AGTRAP,0.15318598275405063,-0.6181951851658218,0.3702497039141942,0.2325182106100079,0.6181951851658218,0.3702497039141942
ENSG00000215910,C1orf167,0.007276647829430742,1.0317871074057443,0.6893556380149638,0,-1.0317871074057443,0.6893556380149638
ENSG00000177000,MTHFR,0.1930820863705847,0.7836623832392915,0.5130751358330025,0.10899291122344121,-0.7836623832392915,0.5130751358330025
ENSG00000011021,CLCN6,0.32305807173765794,1.2321334227149345,0.16858267168606897,0.1344245905089108,-1.2321334227149345,0.16858267168606897
ENSG00000175206,NPPA,0.003011026688040307,-1.206999752181373,1,0.0036330970407813736,1.206999752181373,1
ENSG00000120937,NPPB,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000285646,AL021155.5,0.005645675040075576,0.6727060141009158,0.8595253010752916,0,-0.6727060141009158,0.8595253010752916
ENSG00000116685,KIAA2013,0.06649350602755678,-1.6562688862795154,0.01072899977673265,0.20708653132453828,1.6562688862795154,0.01072899977673265
ENSG00000083444,PLOD1,0.10312766406538051,-0.998997335699213,0.12043264152956888,0.20345343428375692,0.998997335699213,0.12043264152956888
ENSG00000287384,AL096840.2,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000116688,MFN2,0.1717539806636325,-0.10332110607970346,1,0.18165485203906867,0.10332110607970346,1
ENSG00000116691,MIIP,0.13348884983645362,0.7463501545198064,0.5794645941660622,0.07629503785640884,-0.7463501545198064,0.5794645941660622
ENSG00000120949,TNFRSF8,0.0033874050240453456,-0.04350101989849264,1,0,0.04350101989849264,1
ENSG00000028137,TNFRSF1B,0.004391080586725448,-0.6809309405137851,1,0.0036330970407813736,0.6809309405137851,1
ENSG00000048707,VPS13D,1.116463604036279,1.0592803131560757,0.22786114230171572,0.5340652649948618,-1.0592803131560757,0.22786114230171572
ENSG00000162496,DHRS3,0.06235334433150136,0.649714371474686,0.7619175931986812,0.03633097040781373,-0.649714371474686,0.7619175931986812
ENSG00000272482,AC254633.1,0.000627297226675064,-3.2658934412349403,0.47822252324761405,0.0036330970407813736,3.2658934412349403,0.47822252324761405
ENSG00000188984,AADACL3,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000157330,C1orf158,0.005896593930745602,0.7341065587650588,0.8595253010752916,0,-0.7341065587650588,0.8595253010752916
ENSG00000162494,LRRC38,0.0016309727893551664,-1.0435010198984926,1,0,1.0435010198984926,1
ENSG00000162493,PDPN,0.06988091105160213,-1.1190520529056696,0.10425339328793715,0.1489569786720363,1.1190520529056696,0.10425339328793715
ENSG00000237445,AL359771.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000116731,PRDM2,0.8266522853123993,0.9648420883559126,0.31147906970325545,0.4214392567306393,-0.9648420883559126,0.31147906970325545
ENSG00000189337,KAZN,5.579306993493354,1.8789472910929734,0.020881725129812807,1.518634563046614,-1.8789472910929734,0.020881725129812807
ENSG00000231606,AL357873.1,0.09233815176656941,2.0897023664178165,0.051369905918018884,0.018165485203906866,-2.0897023664178165,0.051369905918018884
ENSG00000234593,KAZN-AS1,0.06599166824621673,4.190803209681118,0.003888588326642582,0,-4.190803209681118,0.003888588326642582
ENSG00000287756,AL031293.1,0.004014702250720409,0.19353817740235613,1,0,-0.19353817740235613,1
ENSG00000175147,TMEM51-AS1,0.01254594453350128,0.2223930400745413,1,0.007266194081562747,-0.2223930400745413,1
ENSG00000171729,TMEM51,0.020951727370947137,-1.0435010198984926,0.41140370445818125,0.039964067448595104,1.0435010198984926,0.41140370445818125
ENSG00000204464,C1orf195,0.001254594453350128,-2.3914243233188,0.6962492375400179,0.0036330970407813736,2.3914243233188,0.6962492375400179
ENSG00000142621,FHAD1,0.3007262904680257,1.5187790063305546,0.08174885075346268,0.10172671714187846,-1.5187790063305546,0.08174885075346268
ENSG00000233485,AL031283.2,0.008656701728115883,0.2784270749888691,1,0.0036330970407813736,-0.2784270749888691,1
ENSG00000236045,AL031283.3,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000228140,AL031283.1,0.002885567242705294,-0.2658934412349403,1,0,0.2658934412349403,1
ENSG00000142634,EFHD2,0.0254682674030076,0.23660689929424272,1,0.018165485203906866,-0.23660689929424272,1
ENSG00000162438,CTRC,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000142615,CELA2A,0.0016309727893551664,-1.0435010198984926,1,0,1.0435010198984926,1
ENSG00000215704,CELA2B,0.015306052330871562,0.0916585633831426,1,0.01089929112234412,-0.0916585633831426,1
ENSG00000132906,CASP9,0.35718304086878144,1.6706811786234255,0.05142641438513229,0.10899291122344121,-1.6706811786234255,0.05142641438513229
ENSG00000116138,DNAJC16,0.6426032790059355,0.5177209241115917,0.8019836064081062,0.44687093601610894,-0.5177209241115917,0.8019836064081062
ENSG00000272510,AL121992.3,0.0011291350080151151,-1.5289278470687346,1,0,1.5289278470687346,1
ENSG00000116771,AGMAT,0.04754912978196985,0.7189996663748506,0.7517623742020131,0.025431679285469615,-0.7189996663748506,0.7517623742020131
ENSG00000237301,AL121992.1,0.04027248195253911,-0.10490156456263655,1,0.039964067448595104,0.10490156456263655,1
ENSG00000197312,DDI2,0.382525848826454,1.2001756293245012,0.17821549066922754,0.1634893668351618,-1.2001756293245012,0.17821549066922754
ENSG00000271742,AL121992.2,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000116786,PLEKHM2,0.13123057982042338,0.274299189366193,1,0.10535981418265983,-0.274299189366193,1
ENSG00000237938,AL450998.3,0.0020073511253602045,-0.7633931007057573,1,0,0.7633931007057573,1
ENSG00000162461,SLC25A34,0.005143837258735524,-0.45853851917733657,1,0.0036330970407813736,0.45853851917733657,1
ENSG00000224459,SLC25A34-AS1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000162458,FBLIM1,0.014678755104196497,0.44682460668458823,1,0.007266194081562747,-0.44682460668458823,1
ENSG00000233954,UQCRHL,0.04089977917921417,-1.1415653062327387,0.18961382685326586,0.08719432897875296,1.1415653062327387,0.18961382685326586
ENSG00000179743,AL450998.2,0.27400342861166793,0.9946341089882782,0.31135905689832755,0.1344245905089108,-0.9946341089882782,0.31135905689832755
ENSG00000065526,SPEN,0.8570134710834724,0.11244925806321995,1,0.7920151548903394,-0.11244925806321995,1
ENSG00000116809,ZBTB17,0.1009948534946853,1.344348467934573,0.19892815961756669,0.03633097040781373,-1.344348467934573,0.19892815961756669
ENSG00000173641,HSPB7,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000186510,CLCNKA,0.004892918368065499,0.47107215293126536,1,0,-0.47107215293126536,1
ENSG00000184908,CLCNKB,0.009283998954790948,-0.2069997521813729,1,0.007266194081562747,0.2069997521813729,1
ENSG00000185519,FAM131C,0.0016309727893551664,-1.0435010198984926,1,0,1.0435010198984926,1
ENSG00000142627,EPHA2,0.02923205076305798,-0.8873818179812103,0.41125714998624163,0.05086335857093923,0.8873818179812103,0.41125714998624163
ENSG00000227959,AL451042.2,0.0027601077973702817,-0.3272939858990842,1,0,0.3272939858990842,1
ENSG00000224621,AL451042.1,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000142632,ARHGEF19,0.03713599581916379,0.7785006781235122,0.7117262152716554,0.018165485203906866,-0.7785006781235122,0.7117262152716554
ENSG00000288398,AL109627.1,0.0038892428053853966,0.14914405804390274,1,0,-0.14914405804390274,1
ENSG00000132881,CPLANE2,0.004892918368065499,0.47107215293126536,1,0,-0.47107215293126536,1
ENSG00000037637,FBXO42,0.804320504042767,1.5477752547548655,0.05909055564425883,0.272482278058603,-1.5477752547548655,0.05909055564425883
ENSG00000055070,SZRD1,0.32205439617497783,0.475573545166206,0.8717842967891943,0.22888511356922653,-0.475573545166206,0.8717842967891943
ENSG00000187144,SPATA21,0.009660377290795986,1.4345462769061506,0.5713351953866035,0,-1.4345462769061506,0.5713351953866035
ENSG00000157191,NECAP2,0.1530605233087156,0.8180290423101502,0.49568413761787333,0.08356123193797159,-0.8180290423101502,0.49568413761787333
ENSG00000226029,LINC01772,0.01743886290156678,0.2784270749888691,1,0.01089929112234412,-0.2784270749888691,1
ENSG00000261135,AL137802.2,0.02597010518434765,0.2646212754638393,1,0.018165485203906866,-0.2646212754638393,1
ENSG00000233421,LINC01783,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000219481,NBPF1,0.46507816385689243,1.0986789910609152,0.2207627679923092,0.21435272540610104,-1.0986789910609152,0.2207627679923092
ENSG00000271732,AL137798.1,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000279151,AL021920.1,0.0010036755626801023,-1.6809309405137842,1,0,1.6809309405137842,1
ENSG00000282740,AL021920.3,0.0022582700160302303,-0.6029284285125112,1,0,0.6029284285125112,1
ENSG00000058453,CROCC,0.41150698069884195,0.8983265989994365,0.3709698924014026,0.21798582244688242,-0.8983265989994365,0.3709698924014026
ENSG00000223643,BX284668.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000238142,BX284668.5,0.03462680691246353,0.2628862240930907,1,0.025431679285469615,-0.2628862240930907,1
ENSG00000272426,BX284668.6,0.020073511253602048,-0.5199390638414805,0.8992145858611614,0.025431679285469615,0.5199390638414805,0.8992145858611614
ENSG00000117122,MFAP2,0.45667238101944657,-1.2781247592042337,0.013980337007618537,1.108094597438319,1.2781247592042337,0.013980337007618537
ENSG00000286898,AL049569.2,0.0010036755626801023,-1.6809309405137842,1,0,1.6809309405137842,1
ENSG00000226526,AL049569.1,0.010664052853476087,-0.42459118725399936,1,0.01089929112234412,0.42459118725399936,1
ENSG00000159363,ATP13A2,0.07201372162229734,-0.7709006373746985,0.3116194061357886,0.11989220234578532,0.7709006373746985,0.3116194061357886
ENSG00000117118,SDHB,0.3062465060627662,0.29446708625313733,1,0.2470505987731334,-0.29446708625313733,1
ENSG00000117115,PADI2,0.009534917845460972,-1.1690319019823514,0.45991258799678153,0.018165485203906866,1.1690319019823514,0.45991258799678153
ENSG00000142619,PADI3,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000159339,PADI4,0.000627297226675064,-2.2658934412349403,1,0,2.2658934412349403,1
ENSG00000276747,PADI6,0.0005018377813400511,-2.5289278470687346,1,0,2.5289278470687346,1
ENSG00000227751,RCC2-AS1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000179051,RCC2,1.0073138865948177,0.5734338705609432,0.7149714059483082,0.6757560495853354,-0.5734338705609432,0.7149714059483082
ENSG00000074964,ARHGEF10L,0.19358392415192474,1.097744905537259,0.26872995456027843,0.08719432897875296,-1.097744905537259,0.26872995456027843
ENSG00000236648,LINC02810,0.0007527566720100768,-2.0435010198984926,1,0,2.0435010198984926,1
ENSG00000117148,ACTL8,0.006900269493425704,-1.3654291147858553,0.44049091410951957,0.014532388163125494,1.3654291147858553,0.44049091410951957
ENSG00000284653,AL357509.1,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000261781,LINC01654,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000117154,IGSF21,0.0013800538986851409,-3.587821536122302,0.07852481623725883,0.014532388163125494,3.587821536122302,0.07852481623725883
ENSG00000179023,KLHDC7A,0.0065238911574206655,-1.1229354873928976,0.6588603034658761,0.01089929112234412,1.1229354873928976,0.6588603034658761
ENSG00000009709,PAX7,0.0003763783360050384,-2.8508559419560964,1,0,2.8508559419560964,1
ENSG00000179002,TAS1R2,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000159423,ALDH4A1,0.04303258974990939,-1.1250309053950915,0.15513828462810603,0.09082742601953434,1.1250309053950915,0.15513828462810603
ENSG00000169991,IFFO2,0.015306052330871562,2.0916585633831426,0.26768909296128673,0,-2.0916585633831426,0.26768909296128673
ENSG00000272084,AL137127.1,0.0033874050240453456,-0.04350101989849264,1,0,0.04350101989849264,1
ENSG00000127481,UBR4,0.9598902162581829,-0.2530155317870875,0.8000448608985089,1.1444255678461326,0.2530155317870875,0.8000448608985089
ENSG00000230424,EMC1-AS1,0.3356040162711592,0.7021164445206225,0.5996460759631159,0.20345343428375692,-0.7021164445206225,0.5996460759631159
ENSG00000127463,EMC1,0.5846410152611596,-0.2568891816852332,0.8045417430715097,0.6975546318300236,0.2568891816852332,0.8045417430715097
ENSG00000053372,MRTO4,0.3541720141807411,-0.04554305143671167,1,0.36330970407813734,0.04554305143671167,1
ENSG00000162482,AKR7A3,0.017689781792236806,1.298891177548585,0.5525470980300344,0.0036330970407813736,-1.298891177548585,0.5525470980300344
ENSG00000053371,AKR7A2,0.13486890373513877,-0.02732109284305828,1,0.1344245905089108,0.02732109284305828,1
ENSG00000040487,SLC66A1,0.057209507072765835,-0.3367336817853892,0.8647635343710531,0.0690288437748461,0.3367336817853892,0.8647635343710531
ENSG00000077549,CAPZB,1.2025287835360976,0.9164256640255685,0.3285037811153535,0.6357919821367404,-0.9164256640255685,0.3285037811153535
ENSG00000173436,MICOS10,0.1821671146264386,-1.1915270052676312,0.039799923173228044,0.41417306264907655,1.1915270052676312,0.039799923173228044
ENSG00000235185,AL031727.2,0.004391080586725448,-0.6809309405137851,1,0.0036330970407813736,0.6809309405137851,1
ENSG00000158747,NBL1,0.009534917845460972,-1.905997496148557,0.14777243747925867,0.03269787336703236,1.905997496148557,0.14777243747925867
ENSG00000158748,HTR6,0.0015055133440201535,-2.1504162238150055,0.6777211244695998,0.0036330970407813736,2.1504162238150055,0.6777211244695998
ENSG00000162542,TMCO4,0.12784317479637805,1.6840658762654632,0.08415143499607466,0.03633097040781373,-1.6840658762654632,0.08415143499607466
ENSG00000235434,AL391883.1,0.00025091889067002557,-3.2658934412349403,1,0,3.2658934412349403,1
ENSG00000169914,OTUD3,0.27914726587040345,1.0599285697569125,0.2662298659037589,0.13079149346812943,-1.0599285697569125,0.2662298659037589
ENSG00000127472,PLA2G5,0.004014702250720409,-0.8064618225976439,0.8620718535429014,0.0036330970407813736,0.8064618225976439,0.8620718535429014
ENSG00000158786,PLA2G2F,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000227066,Z98257.1,0,-5.850855941956096,0.17416784677011632,0.0036330970407813736,5.850855941956096,0.17416784677011632
ENSG00000187980,PLA2G2C,0.011165890634816138,1.6409971543735775,0.46776142651495206,0,-1.6409971543735775,0.46776142651495206
ENSG00000225986,UBXN10-AS1,0.01881891680025192,-0.6124512026310178,0.8693847688918256,0.025431679285469615,0.6124512026310178,0.8693847688918256
ENSG00000162543,UBXN10,0.127466796460373,0.49539183212667837,0.878087035476195,0.08719432897875296,-0.49539183212667837,0.878087035476195
ENSG00000158816,VWA5B1,0.057585885408770875,1.9946341089882784,0.09536285362216125,0.01089929112234412,-1.9946341089882784,0.09536285362216125
ENSG00000226664,AL020998.1,0.004014702250720409,0.19353817740235613,1,0,-0.19353817740235613,1
ENSG00000236963,LINC01141,0.00012545944533501278,-3.8508559419560964,1,0,3.8508559419560964,1
ENSG00000162545,CAMK2N1,0.0017564322346901792,-1.9439653463475786,0.7215444961569268,0.0036330970407813736,1.9439653463475786,0.7215444961569268
